버스정류장ARS번호,승하차총승객수,X좌표,Y좌표
6519,63,127.0455765,37.57619842
6521,160,127.057167,37.598359
6523,223,127.0480163,37.57646242
6524,655,127.0684105,37.5824544
6526,262,127.0500433,37.57897581
6528,582,127.0573635,37.59991197
6530,151,127.0513128,37.58056034
6533,116,127.0523882,37.58190238
6535,20,127.0601568,37.59777742
6537,226,127.0534105,37.58383032
6539,604,127.062562,37.59540421
6543,47,127.0602437,37.59787287
6546,2835,127.0587876,37.58979839
6556,247,127.0569417,37.59831388
6557,1126,127.0235151,37.57587861
6560,74,127.05673,37.59673762
6564,29,127.0568929,37.59566125
6567,53,127.0563314,37.59465386
6570,62,127.0573066,37.59286765
6572,239,127.0729735,37.57900837
6575,163,127.0532006,37.58310567
6576,113,127.0522735,37.58194387
6577,113,127.0511775,37.580569
6578,322,127.0496292,37.57863108
6579,108,127.0477225,37.57623319
6580,131,127.0455893,37.57634161
6581,250,127.0454795,37.57409106
6582,187,127.0467844,37.57303209
6583,143,127.0492197,37.57112874
6584,80,127.0505343,37.57015347
6585,141,127.0514735,37.56898512
6586,432,127.0534879,37.56747523
6587,173,127.0552132,37.56620148
6588,27,127.0566242,37.56515085
6591,1162,127.0364057,37.59048174
6594,883,127.052607,37.59270795
6595,222,127.0622165,37.59032548
6774,506,127.0233587,37.57374393
6775,2065,127.0385409,37.58057246
6776,1587,127.038242,37.57722363
6779,1217,127.0651983,37.57108973
6780,210,127.0416818,37.58672328
6781,64,127.0418081,37.5866178
6999,45,127.0492648,37.58632865
7001,3139,127.0911282,37.59785709
7002,3686,127.0903539,37.59749631
7003,3917,127.0837377,37.59597336
7004,2833,127.0828907,37.59559138
7005,4657,127.0761561,37.59400945
7006,4820,127.0750945,37.59359302
7007,2630,127.0955472,37.59886935
7008,2451,127.0948761,37.59854429
7009,2111,127.0990469,37.59964906
7010,2532,127.0979412,37.59923163
7011,1382,127.1040289,37.60055541
7012,1059,127.1033655,37.60031883
7013,183,127.1089055,37.60049204
7014,406,127.1077481,37.60041237
7101,647,127.0764852,37.61471943
7102,421,127.0765525,37.61509053
7103,530,127.077223,37.6125797
7104,610,127.0773907,37.61267853
7105,1297,127.0783062,37.60714763
7106,1245,127.0787313,37.60602541
7107,2111,127.0791862,37.60262525
7108,1818,127.0793469,37.60282947
7109,1803,127.0799291,37.59883547
7110,1842,127.0800737,37.59906569
7111,1001,127.0800828,37.59188888
7112,806,127.0802355,37.59183632
7113,547,127.0799682,37.58937937
7114,458,127.0801327,37.58954784
7115,566,127.0798672,37.58729373
7116,415,127.0800319,37.58748178
7117,678,127.0797617,37.58506461
7118,690,127.0799311,37.58534395
7119,221,127.0794973,37.58026858
7120,292,127.0796769,37.58063775
7121,1702,127.07996,37.57352341
7122,678,127.0800064,37.57473801
7123,1169,127.0801361,37.57250644
7124,586,127.0753223,37.59382015
7125,287,127.0767467,37.59400055
7128,376,127.0823641,37.59540348
7129,1766,127.0971321,37.5994815
7130,399,127.0872125,37.59669729
7131,1891,127.0971856,37.59943751
7132,234,127.0887544,37.59729146
7133,125,127.0939973,37.59851289
7134,654,127.095317,37.598636
7135,677,127.0958756,37.59894562
7137,394,127.098226,37.599475
7140,258,127.1039206,37.60054238
7141,294,127.1028675,37.60025654
7143,756,127.1071377,37.60060416
7144,643,127.0729249,37.59175665
7145,736,127.0730767,37.59143892
7146,365,127.0740716,37.58923314
7147,280,127.0744198,37.58942827
7148,429,127.0773994,37.59033546
7149,945,127.0782822,37.59072708
7150,404,127.080865,37.5914094
7151,385,127.0813174,37.59160847
7152,175,127.0836749,37.59200158
7153,381,127.0843278,37.59226244
7154,555,127.087658,37.59286497
7155,470,127.0872252,37.59287478
7156,398,127.0901147,37.59338749
7157,867,127.0905905,37.59358931
7158,213,127.0923529,37.59386637
7159,371,127.0935233,37.59422572
7160,294,127.0950911,37.59445007
7161,340,127.0953777,37.59462022
7162,366,127.0977771,37.59502222
7163,208,127.0973309,37.59503598
7164,620,127.099575,37.595449
7165,675,127.0991648,37.59546078
7166,3080,127.0860998,37.59438488
7167,3136,127.086022,37.59421113
7168,810,127.086903,37.59133249
7169,958,127.0867729,37.59131769
7170,2083,127.0873339,37.58914754
7171,2420,127.0874654,37.58915673
7172,1153,127.0881038,37.58673924
7173,954,127.0881056,37.58651631
7174,1164,127.0884137,37.58425855
7175,1069,127.0883595,37.58485479
7176,1660,127.088664,37.58205484
7177,970,127.088507,37.582642
7178,1005,127.088135,37.58002731
7179,1580,127.0885263,37.58121469
7180,874,127.0876333,37.57966243
7181,827,127.0862285,37.57867091
7182,658,127.0859773,37.57839054
7183,912,127.0857798,37.57579922
7184,596,127.0857741,37.5760323
7185,513,127.0841403,37.57293822
7186,605,127.0841835,37.57314918
7187,335,127.1001404,37.59768417
7188,273,127.1002404,37.5969492
7189,1039,127.0992633,37.5938187
7190,975,127.0993804,37.59430869
7191,1337,127.0981688,37.591821
7192,1097,127.0977235,37.59128784
7193,541,127.0967948,37.58964491
7194,875,127.0966469,37.58913275
7195,952,127.0951788,37.58642519
7196,386,127.0952134,37.58675856
7197,496,127.0939263,37.58404429
7198,769,127.0941862,37.58474755
7199,801,127.0933349,37.58124655
7200,699,127.0933712,37.58226655
7201,408,127.0925731,37.57985734
7203,493,127.0918568,37.5792808
7204,362,127.090614,37.57785792
7205,328,127.0901284,37.5775057
7206,332,127.0886669,37.57573421
7207,463,127.0886479,37.57587148
7208,885,127.0866093,37.57341342
7209,730,127.086499,37.57345505
7210,475,127.0861694,37.57102269
7211,307,127.0860581,37.57125846
7212,969,127.0789357,37.61557208
7213,1472,127.0792057,37.61602383
7214,1523,127.0778432,37.61185543
7215,1249,127.0778473,37.61258546
7216,285,127.0735504,37.58889388
7217,235,127.0735958,37.58847247
7218,455,127.0738109,37.58751793
7219,217,127.0738943,37.5872211
7220,206,127.0758778,37.58564128
7221,306,127.07588,37.58573671
7222,993,127.0781961,37.58617963
7223,793,127.0786963,37.58640113
7224,904,127.0808793,37.58678162
7225,1011,127.0811027,37.58693375
7226,607,127.0859144,37.58789077
7227,638,127.0859033,37.58799966
7228,2542,127.0883512,37.58843057
7229,1616,127.0885813,37.58858931
7230,898,127.0919538,37.58923148
7231,1092,127.0920296,37.58935619
7232,811,127.0960699,37.59014382
7233,991,127.0965575,37.59037118
7234,132,127.0837635,37.58681828
7235,73,127.0839028,37.58671626
7236,103,127.0837118,37.58415713
7237,115,127.0833785,37.58490237
7238,100,127.0837777,37.58196077
7239,95,127.0835638,37.58181293
7240,326,127.0813151,37.57853653
7241,336,127.0810218,37.57851931
7242,991,127.082202,37.58121554
7243,1285,127.0817204,37.58114688
7244,784,127.0848415,37.58105204
7245,1624,127.0844413,37.58101164
7246,2938,127.0877377,37.58082048
7247,1998,127.0876532,37.58075606
7248,1059,127.0897864,37.58052821
7249,1089,127.0895328,37.58050041
7250,285,127.0925226,37.58058853
7251,552,127.0767673,37.6015967
7252,1272,127.0770071,37.60152098
7253,1947,127.0791088,37.601614
7254,3142,127.0789975,37.601524
7255,1993,127.0806856,37.60164759
7256,1021,127.0801077,37.60153833
7257,809,127.0827333,37.60177664
7258,527,127.083193,37.601712
7259,511,127.0849985,37.60234776
7260,465,127.0853819,37.60236052
7261,643,127.0879642,37.60328672
7262,927,127.0880182,37.6032056
7263,501,127.0901116,37.6041669
7264,520,127.0901558,37.60408039
7265,616,127.0917087,37.60519698
7266,815,127.0913576,37.60485323
7267,2502,127.0942897,37.60662515
7268,2412,127.0935972,37.60625819
7269,841,127.0971982,37.60774568
7270,643,127.0976018,37.60779066
7271,1491,127.0955184,37.60396504
7272,1668,127.0957882,37.60343651
7273,2657,127.09525,37.605508
7274,1665,127.0953395,37.60591069
7275,1238,127.0952217,37.60761525
7276,1453,127.0960446,37.60969406
7277,1137,127.0956361,37.60912047
7278,1215,127.0961085,37.61055289
7279,1376,127.0962867,37.61313232
7280,1365,127.0965516,37.61262533
7281,560,127.0939089,37.61528723
7282,775,127.0935648,37.61552909
7283,1,127.0915906,37.61382038
7284,42,127.0915127,37.61388437
7285,16,127.0904052,37.61388295
7286,460,127.0916883,37.61623121
7287,18,127.0899066,37.61409639
7288,359,127.0899215,37.61660849
7289,306,127.0896596,37.61641419
7290,278,127.0873173,37.61551953
7291,323,127.0875716,37.61550443
7292,518,127.0860834,37.61659163
7293,262,127.086254,37.61657185
7294,908,127.0859767,37.61973262
7295,304,127.086365,37.61965468
7296,2151,127.0928492,37.61682419
7297,3003,127.0930385,37.61664574
7298,222,127.1051592,37.61977445
7299,44,127.10347,37.618204
7300,109,127.1014998,37.61438593
7301,69,127.1014345,37.61455855
7302,380,127.1011734,37.61001201
7303,869,127.1010655,37.61053684
7304,1185,127.100765,37.605293
7305,785,127.1009227,37.60584434
7306,871,127.100411,37.600571
7307,809,127.100329,37.60108299
7308,1174,127.0930155,37.59645981
7309,1510,127.0929064,37.59622942
7310,474,127.0934504,37.59216172
7311,570,127.0933015,37.5924693
7312,427,127.0936215,37.59045333
7313,490,127.0935067,37.59040356
7314,278,127.0940451,37.58865127
7315,440,127.094428,37.587206
7316,271,127.0735865,37.60005504
7317,134,127.0719239,37.59819971
7318,295,127.0722405,37.5952296
7319,303,127.072346,37.59523327
7320,160,127.0725405,37.59382826
7321,238,127.0726382,37.59387657
7324,104,127.0852656,37.59022041
7325,514,127.1082109,37.60127062
7327,660,127.1079813,37.60204541
7328,260,127.1080165,37.60235054
7329,316,127.1071027,37.60382236
7330,188,127.1071592,37.60394387
7331,354,127.106195,37.60553999
7332,191,127.1062704,37.60563001
7333,18,127.1063219,37.60890741
7334,38,127.1061904,37.60891897
7335,79,127.1052075,37.61180935
7336,14,127.1053066,37.61167975
7337,477,127.1020072,37.61360933
7346,93,127.0851829,37.59028916
7347,309,127.0952132,37.61486336
7348,76,127.0845195,37.61504446
7349,71,127.0855065,37.61565413
7350,61,127.0821945,37.61450247
7351,82,127.081315,37.61440286
7352,109,127.0788603,37.61477567
7353,70,127.079875,37.61443261
7354,241,127.0951753,37.61477693
7355,108,127.1058772,37.60580983
7356,61,127.1059414,37.60573369
7357,31,127.1034852,37.60471653
7358,49,127.1035446,37.60463347
7359,75,127.1019809,37.60323735
7360,60,127.1020864,37.60312919
7361,104,127.1019664,37.60107733
7362,86,127.1020779,37.60106851
7363,93,127.1001548,37.60051347
7364,63,127.1000391,37.60040652
7365,274,127.0974181,37.59989626
7366,81,127.097431,37.59983697
7367,284,127.0917609,37.61630353
7369,140,127.0832894,37.618279
7370,125,127.0832731,37.61819036
7371,145,127.0791466,37.61798335
7372,107,127.0791815,37.61789798
7373,194,127.0785798,37.61541769
7374,82,127.0779234,37.61559532
7375,242,127.0768005,37.61574683
7376,149,127.0768117,37.61565315
7377,37,127.0734306,37.61513551
7378,118,127.0740028,37.61349867
7379,96,127.0753943,37.61494927
7380,111,127.0755022,37.61494877
7381,105,127.075426,37.61360196
7382,129,127.0755026,37.61361068
7383,116,127.0757923,37.61168017
7384,146,127.075867,37.61169193
7385,100,127.0761147,37.60990419
7386,135,127.076178,37.60997658
7387,115,127.0764736,37.60811138
7388,91,127.0766162,37.60792479
7389,115,127.0767126,37.60662745
7390,132,127.0768091,37.60679105
7391,140,127.0770545,37.60497758
7392,157,127.0771707,37.60497348
7393,59,127.0773272,37.60354064
7394,73,127.0775084,37.60306218
7395,168,127.0777674,37.60126044
7396,144,127.0777648,37.60178789
7397,121,127.0781227,37.59948266
7398,71,127.077052,37.59829002
7399,102,127.0757591,37.59651169
7401,53,127.0995877,37.6075688
7402,47,127.0991513,37.60702445
7403,52,127.0979075,37.60566837
7404,60,127.0977941,37.60511065
7405,63,127.096692,37.60237342
7406,79,127.0968448,37.60252902
7407,38,127.0960762,37.6022264
7408,517,127.0875705,37.60042951
7409,328,127.0873702,37.60066545
7410,217,127.0874082,37.60153281
7411,256,127.0872235,37.60178564
7415,123,127.0826682,37.57981892
7417,255,127.0928673,37.59863248
7418,915,127.103289,37.61341081
7420,34,127.1088583,37.60498158
7421,265,127.1075371,37.60621092
7422,215,127.0719557,37.59733372
7424,83,127.111348,37.601844
7425,1499,127.0779571,37.60894677
7426,1433,127.0780638,37.60935223
7427,198,127.0736643,37.60037287
7429,74,127.0857063,37.61832902
7430,207,127.0872262,37.61824832
7431,71,127.0871359,37.617901
7432,354,127.0975998,37.61378084
7433,363,127.0982057,37.61367915
7434,144,127.0995853,37.61311972
7435,279,127.1002214,37.61299861
7436,636,127.0948315,37.58643739
7437,4,127.099914,37.61426921
7438,137,127.10194,37.61280971
7439,329,127.0842159,37.57120205
7440,79,127.1020909,37.61286314
7442,100,127.1057561,37.6140166
7447,85,127.1055868,37.61395419
7448,114,127.1048651,37.61967117
7450,22,127.1076591,37.61288655
7451,27,127.1079563,37.612769
7452,369,127.1127693,37.61558237
7453,578,127.1127665,37.61582233
7454,764,127.110942,37.61661469
7455,838,127.1097331,37.61713294
7456,493,127.1085664,37.61740706
7457,450,127.1055275,37.61781225
7458,653,127.1053934,37.61777432
7459,335,127.1054118,37.61555892
7460,399,127.1054405,37.61547788
7461,152,127.0950619,37.61037751
7462,156,127.1048775,37.61298765
7463,95,127.1072569,37.61924767
7464,312,127.1070795,37.61932734
7465,535,127.0796665,37.58310752
7466,734,127.0798118,37.58289222
7467,41,127.0750866,37.61362805
7500,219,127.1015163,37.58770549
7501,44,127.08253,37.60006375
7502,508,127.1007138,37.58783305
7503,7,127.0813988,37.59978184
7504,6,127.0804442,37.59969106
7505,198,127.0991092,37.58860429
7506,5,127.0793881,37.59954937
7507,174,127.0973894,37.58920439
7508,25,127.0782053,37.59976802
7509,95,127.0959357,37.58808263
7510,138,127.094358,37.58777671
7511,99,127.0958959,37.58775336
7512,1827,127.0869812,37.58823629
7515,320,127.0760493,37.58968339
7517,484,127.0765283,37.58842234
7518,131,127.0849979,37.58768876
7519,331,127.0765035,37.58735638
7520,4,127.0803885,37.59955686
7521,4,127.0815929,37.5997054
7523,12,127.0826221,37.59996718
7524,1950,127.0883115,37.58842181
7525,215,127.0942025,37.58783786
7526,212,127.0973351,37.58911843
7527,225,127.0990597,37.58852182
7528,318,127.1006688,37.58778268
7529,124,127.1014914,37.58765023
7530,7,127.0794207,37.59943711
7550,649,127.104237,37.613099
7551,224,127.1043926,37.61318483
7554,1146,127.0870114,37.58080722
8001,3820,127.028232,37.60688977
8002,3418,127.0273788,37.60599704
8003,6811,127.0241845,37.60360938
8004,4644,127.0236778,37.60319108
8005,6370,127.0216801,37.5988125
8006,4691,127.0217898,37.59792335
8007,6948,127.018087,37.59377511
8008,10226,127.0178187,37.59332094
8009,7735,127.0092102,37.58988342
8010,9687,127.008364,37.58932692
8101,1176,127.0321967,37.60998651
8102,3705,127.0357832,37.61189402
8103,118,127.0382068,37.61370426
8104,174,127.0430151,37.61793735
8105,677,127.0452816,37.62033866
8106,865,127.0486088,37.6235756
8107,1568,126.994129,37.61083849
8108,443,126.9942862,37.61090429
8110,1117,126.9947191,37.61066428
8111,855,126.9991579,37.60876384
8112,1102,127.0001124,37.60856006
8113,959,127.0030572,37.60764411
8114,1087,127.0023192,37.60782661
8115,279,127.0076357,37.60582398
8116,433,127.007537,37.60601356
8117,1278,127.011024,37.604761
8118,1448,127.0112363,37.60473741
8119,3328,127.0147215,37.60353332
8120,3275,127.0150988,37.60356013
8121,3654,127.0191753,37.60235825
8122,754,127.0194881,37.6023645
8123,3909,127.0244725,37.6020311
8124,2960,127.023933,37.601972
8125,353,127.0263859,37.60389169
8126,982,127.0268168,37.60445625
8127,522,127.0312411,37.60373522
8128,338,127.033883,37.60251526
8129,1054,127.0351663,37.60280194
8130,303,127.0375096,37.6020921
8131,1448,127.0392767,37.60244634
8132,1545,127.0413962,37.60167599
8133,2055,127.0423051,37.60284396
8134,505,127.0427381,37.6030781
8135,244,127.0447746,37.60437727
8136,648,127.0464985,37.60537527
8137,721,127.0496202,37.60688206
8138,618,127.0492351,37.60679
8139,756,127.052819,37.608578
8140,932,127.0526769,37.60861123
8141,462,127.0582629,37.61145996
8142,1300,127.0562794,37.61050124
8143,365,127.0590229,37.61197248
8144,203,127.0619754,37.61346804
8145,345,127.0616826,37.61341583
8146,750,127.0657627,37.61441154
8147,1363,127.0672307,37.61506526
8148,2359,127.0313059,37.60591478
8149,2831,127.0315282,37.60573334
8150,5438,127.0331233,37.60146944
8151,4459,127.0336568,37.60101023
8152,4407,127.0342434,37.59925221
8153,4710,127.0347213,37.59857851
8154,4007,127.0357832,37.59482092
8155,4331,127.0360524,37.59437888
8156,2474,127.0349191,37.58849125
8157,1298,127.0316636,37.58510623
8158,1161,127.0291104,37.58261331
8159,932,127.0250876,37.5796518
8160,562,126.999525,37.61762427
8161,1906,127.0028233,37.61692292
8162,1528,127.0028533,37.61701009
8163,767,127.0062568,37.613527
8164,475,127.0064319,37.6134619
8165,1226,127.0084452,37.61157851
8166,1075,127.0088195,37.61104878
8167,2381,127.0098489,37.6084715
8168,2712,127.0101015,37.60801955
8169,2132,127.0114514,37.60517879
8170,2052,127.0115822,37.60511267
8171,1609,127.0220826,37.61153746
8172,1450,127.0223868,37.61086913
8173,1051,127.023378,37.60785733
8174,1160,127.0235019,37.60780167
8175,3686,127.0144094,37.59065882
8176,3722,127.014621,37.59061886
8177,3355,127.0173203,37.58829056
8178,4058,127.0171651,37.58855494
8179,2169,127.019299,37.585282
8180,1155,127.0198766,37.58445128
8181,1495,127.020317,37.583384
8182,1074,127.0210078,37.5823628
8183,1378,127.0218797,37.58045694
8184,1335,127.0226003,37.5793832
8185,949,127.0504302,37.62325171
8186,791,127.0501898,37.62366265
8187,803,127.0530251,37.61975492
8188,818,127.053558,37.61944557
8189,449,127.0573512,37.61603976
8190,271,127.0574491,37.61611468
8191,143,127.0592801,37.6141542
8192,309,127.0596797,37.6139366
8193,314,127.0616252,37.61181112
8194,289,127.0619346,37.6117158
8195,388,127.0640835,37.60929704
8196,284,127.0646597,37.60891575
8197,529,127.0662105,37.60661116
8198,518,127.0663429,37.60669249
8199,559,127.0449636,37.61933234
8200,324,127.0457272,37.61898864
8201,488,127.0476317,37.61775112
8202,417,127.0479095,37.61767255
8203,644,127.0500717,37.61626201
8204,566,127.0500782,37.61635724
8205,699,127.0528292,37.61453434
8206,566,127.0529111,37.61456899
8207,1126,127.0555666,37.6121149
8208,221,127.0556627,37.61212795
8209,1785,127.0575632,37.61020805
8210,1805,127.0568312,37.61103168
8211,954,127.0591039,37.60871156
8212,1117,127.0591616,37.60876781
8213,712,127.0602757,37.60760459
8214,739,127.0607544,37.60731556
8215,999,127.0618955,37.60565506
8216,1099,127.0620147,37.60552594
8218,84,127.0143227,37.5984417
8219,733,127.0515165,37.61804901
8220,728,127.0513852,37.61815713
8221,855,127.0498649,37.61699415
8222,738,127.0497293,37.61699338
8223,433,126.9913791,37.59467462
8224,139,126.9930459,37.59442901
8225,148,126.9936436,37.59470449
8226,400,126.9958967,37.59361809
8227,293,126.9959047,37.59372969
8228,191,126.9987651,37.59303972
8229,280,126.9978457,37.59299268
8230,808,127.0006559,37.59324338
8231,571,127.001411,37.59314963
8232,376,127.0028499,37.59179551
8233,473,127.002669,37.59220667
8234,583,127.003694,37.59077016
8235,422,127.0039488,37.59068242
8236,333,127.0056147,37.58879478
8237,2997,127.0057115,37.588915
8238,227,126.9917544,37.5946081
8239,1110,127.0522655,37.61886384
8240,13,127.0412655,37.59758151
8242,745,127.0525005,37.61866287
8245,1967,127.0235058,37.60309858
8246,63,127.0231763,37.60305145
8247,1262,127.0261284,37.60491787
8248,388,127.0259091,37.60488975
8249,273,127.0301816,37.6101564
8250,442,127.0134059,37.6115258
8251,599,127.0144265,37.61046818
8252,896,127.0146968,37.61033256
8253,516,127.0153621,37.60917349
8254,698,127.0155317,37.6091774
8255,796,127.0149147,37.60629953
8256,820,127.0151429,37.60649263
8257,466,127.0146458,37.60413635
8258,86,127.0059867,37.62023913
8259,396,127.0061612,37.61849603
8260,657,127.0077206,37.61670248
8261,620,127.007831,37.616752
8262,498,127.0087739,37.61611788
8263,845,127.0134208,37.60250353
8264,997,127.014767,37.603527
8265,1850,127.0137716,37.60063781
8266,1504,127.0137903,37.60056166
8267,1490,127.0150321,37.5968525
8268,900,127.015607,37.59603443
8269,3281,127.016266,37.5933999
8270,4742,127.0163395,37.59347679
8271,2,127.0450885,37.6041018
8272,1,127.0433257,37.60183877
8273,36,127.0407965,37.59548061
8274,47,127.0409286,37.5954519
8275,1442,127.0406474,37.61423097
8276,1021,127.0404891,37.61440623
8277,959,127.0427992,37.61390396
8278,1497,127.0430413,37.61390581
8279,541,127.0451242,37.61381997
8280,1009,127.0457891,37.61386024
8281,930,127.0487451,37.61352616
8282,776,127.048835,37.61390538
8283,1430,127.0353401,37.61057623
8284,751,127.0354323,37.61058121
8285,868,127.035715,37.6094604
8286,803,127.0359155,37.60913379
8287,1292,127.0366654,37.60663467
8288,1325,127.0366286,37.60699927
8289,509,127.037458,37.60414845
8290,936,127.0374253,37.60438536
8293,673,127.0486325,37.61606453
8294,690,127.0484902,37.61578928
8295,789,127.0201984,37.58556506
8296,821,127.0201056,37.58560655
8297,400,127.0219152,37.58610197
8298,490,127.0223717,37.58625768
8299,1028,127.026075,37.586283
8300,1294,127.0254858,37.58631186
8301,1404,127.0305226,37.58625552
8302,926,127.0302792,37.58630858
8303,895,127.0295283,37.5832944
8304,739,127.0293967,37.58582831
8305,1599,127.0165522,37.59200409
8306,617,127.0166446,37.59196365
8307,43,127.0175792,37.58981982
8308,180,127.0175498,37.58991641
8309,23,127.0194833,37.58921666
8310,86,127.0191474,37.58904826
8311,455,127.0222387,37.58901852
8312,443,127.0222757,37.58906361
8313,179,127.023022,37.58770818
8314,45,127.0231895,37.58736883
8315,137,127.0234284,37.58693148
8316,194,127.023495,37.58691533
8318,503,127.0121682,37.59118426
8320,278,127.0042672,37.60824152
8321,332,127.0043707,37.6082545
8322,295,127.005098,37.61038674
8323,235,127.0051877,37.61092591
8324,252,127.0070864,37.61276533
8325,246,127.0072479,37.61273341
8326,968,127.0193412,37.58546185
8327,1524,127.0293075,37.60785942
8328,129,127.008836,37.61642247
8329,1049,127.0292024,37.60789911
8330,24,127.013707,37.60126999
8332,45,127.0654616,37.61377738
8333,237,127.0654323,37.61373637
8334,25,127.0420786,37.59723598
8335,22,127.0663835,37.61080623
8336,2224,127.0240027,37.60199097
8338,605,127.0088036,37.61519723
8341,35,127.065184,37.61122668
8342,40,127.0646343,37.61131523
8344,541,127.0004988,37.61763055
8347,586,126.9997687,37.61765591
8348,332,127.0072963,37.61734975
8349,168,127.006548,37.620132
8350,551,127.0062822,37.61847846
8353,290,127.0476168,37.60621545
8355,305,127.0055359,37.59933306
8356,98,127.0064668,37.59922175
8357,101,127.0074715,37.59881972
8358,619,127.0074275,37.59881038
8359,12,127.0057105,37.59761052
8360,337,127.0092797,37.59946966
8361,210,127.0094062,37.60023552
8363,135,127.0121221,37.60148437
8364,10,127.0121607,37.60148555
8365,133,127.0141893,37.5989988
8366,144,127.0137518,37.60130134
8367,168,127.0062853,37.59659099
8368,105,127.006422,37.59920776
8369,178,127.0039492,37.59898521
8370,42,127.0055602,37.59923718
8371,107,127.0131909,37.61292176
8372,270,127.0120109,37.61505827
8373,639,127.0115546,37.61555801
8380,550,127.0158538,37.60751995
8381,575,127.0157028,37.60740737
8382,544,127.0134153,37.61165835
8390,22,127.0044061,37.61224801
8391,15,127.0040532,37.61218055
8392,73,127.0000844,37.61127232
8393,62,127.0000014,37.61117096
8394,22,126.999383,37.60939477
8395,21,126.9994766,37.60944923
8396,10,127.0411527,37.59993292
8400,1982,127.0180402,37.60279483
8401,174,127.0328804,37.60928673
8402,371,127.0345078,37.60647575
8403,459,127.0360628,37.60455353
8404,737,127.0564838,37.61049976
8405,488,127.0050592,37.589228
8406,374,127.0389901,37.61377184
8408,1831,127.0080362,37.61232085
8409,2071,127.0082695,37.6120633
8448,173,127.0111686,37.60009424
8449,136,127.027238,37.598555
8450,172,127.0483029,37.6233562
8451,405,127.0436973,37.61661925
8452,303,127.0405849,37.61191732
8453,603,127.01646,37.614102
8454,316,127.0101608,37.61295004
8455,71,126.9979236,37.61395854
8456,72,127.0110804,37.60461153
8457,1791,127.0164898,37.59229693
8458,305,127.0135832,37.58485849
8459,877,127.0112158,37.58256209
8460,109,127.008532,37.59434807
8462,139,127.0105522,37.58028136
8463,422,127.0109382,37.5975712
8464,46,127.0348732,37.59328978
8465,113,127.0360048,37.59400334
8466,62,127.0277346,37.59865298
8467,115,127.0422599,37.61576489
8468,10,127.0404052,37.61101992
8469,985,127.0168112,37.61295376
8470,28,127.0091624,37.61136465
8471,17,127.0109107,37.60267072
8473,183,127.0133694,37.58525114
8475,90,127.009234,37.59559
8477,229,127.0126765,37.59687975
8478,60,127.0344722,37.59437736
8479,77,127.0356601,37.59252221
8480,22,127.0292557,37.59953735
8482,162,127.041449,37.61431456
8483,112,127.047361,37.60815058
8484,52,127.0394408,37.60866005
8485,677,127.0176783,37.61198038
8487,52,126.9997034,37.61461507
8488,3,127.0094754,37.60340475
8489,258,127.0197677,37.59076371
8490,182,127.0108762,37.58639919
8491,17,127.0110928,37.58458848
8492,150,127.014089,37.5965354
8493,44,127.0343718,37.59542378
8494,62,127.0330254,37.59134328
8495,120,127.0292952,37.59904699
8497,237,127.0432923,37.6138345
8498,57,127.0476355,37.60979944
8499,1,127.0403957,37.60745021
8500,562,127.0181948,37.61101212
8502,22,127.001446,37.61541605
8503,10,127.0087128,37.60428859
8504,277,127.0200756,37.58931663
8505,1285,127.0162425,37.59351163
8506,83,127.033515,37.59604305
8507,75,127.030596,37.59124163
8508,116,127.0297741,37.59779459
8510,144,127.0455237,37.61381675
8511,107,127.0482045,37.61086351
8512,23,127.0410309,37.60745685
8513,160,127.0199167,37.61086427
8514,670,127.0203041,37.6090719
8516,40,127.0036396,37.61663487
8517,20,127.0082054,37.60388219
8519,174,127.0088867,37.58809732
8521,50,127.0326201,37.59690246
8522,96,127.0278121,37.59299439
8523,4,127.0310133,37.59802234
8526,84,127.0489688,37.61261188
8527,11,127.040829,37.606631
8528,103,127.0216692,37.6111359
8529,295,127.0217735,37.60634913
8532,57,127.0077703,37.6034651
8534,658,127.0067279,37.58804755
8535,158,127.0091131,37.58812672
8536,167,127.0382756,37.61377967
8537,231,127.0144183,37.59680807
8538,77,127.0329874,37.59774577
8539,50,127.0264506,37.59454921
8540,70,127.0319599,37.59784027
8541,42,127.051133,37.61777403
8542,287,127.0505775,37.61335268
8543,105,127.0403773,37.6059433
8544,72,127.0226541,37.61139247
8545,381,127.0222895,37.60513111
8546,835,127.0244099,37.60211613
8548,3,127.0082954,37.60370788
8550,499,127.0088913,37.59255798
8551,304,127.0429104,37.61786189
8552,350,127.0126956,37.5971877
8554,63,127.0248907,37.59416665
8555,15,127.0327759,37.59789187
8557,109,127.0528928,37.61401917
8558,256,127.0392564,37.60433325
8559,175,127.0238893,37.61183088
8560,3216,127.0244781,37.60408631
8562,20,127.0053041,37.61192236
8563,1,127.008779,37.6041708
8564,394,127.025052,37.58619
8566,1291,127.0050576,37.5894175
8567,98,127.0082744,37.59218695
8568,823,127.0450814,37.61996873
8569,378,127.0109922,37.59778537
8570,158,127.029723,37.597904
8571,124,127.023449,37.59512554
8572,583,127.0343969,37.59889682
8574,103,127.0541403,37.61462427
8576,20,127.0255438,37.61200146
8580,2,127.0091607,37.60350384
8581,429,127.0271635,37.58615887
8584,70,127.0220148,37.59757318
8585,20,127.0328505,37.5980129
8586,284,127.0569645,37.61642057
8587,118,127.0552756,37.61562357
8588,161,127.0453974,37.60619432
8589,122,127.0274994,37.61252656
8590,280,127.0227102,37.60329898
8591,9,127.0437522,37.60499354
8592,43,127.0059255,37.60950921
