표준ID,버스정류장ARS번호,정류소명,X좌표,Y좌표
101000137,2242,충무로역.매일경제,126.9932423,37.56167918
101000141,2246,을지로입구역.광교,126.9826166,37.56755438
101000147,2252,신당파인힐하나유보라,127.0263049,37.5649352
101000148,2253,명동국민은행앞,126.9823844,37.56453883
101000149,2254,남산북측순환로입구,126.9988082,37.55069541
101000150,2255,신당동삼성아파트,127.0188187,37.55854303
101000151,2256,신당동대우푸르지오,127.0188856,37.55845685
101000152,2257,황학동주민센터,127.0235249,37.5668592
101000153,2258,신당초등학교앞,127.0239588,37.56453352
101000154,2259,금호베스트빌.래미안하이베르,127.0241114,37.56155246
101000155,2260,금호베스트빌.래미안하이베르,127.0242474,37.56222856
101000156,2261,신당초등학교,127.024189,37.56428733
101000157,2262,서대문경찰서.농협은행.유관순활동터,126.9673852,37.56522592
101000160,2269,교육연구정보원,126.9802378,37.5545554
101000163,2272,방산종합시장,127.0020488,37.56781113
101000164,2273,황학동롯데캐슬,127.022163,37.571708
101000165,2274,광희문.광희동사거리,127.0086314,37.56447743
101000166,2275,광희문.광희동사거리,127.0094022,37.56446506
101000168,2277,황학동롯데캐슬,127.0233572,37.5709473
101000254,2278,한국은행.신세계앞,126.9793091,37.5613424
101000258,2279,서울기동대.광희초등학교,127.0145779,37.56796267
101000261,2280,동대문디자인플라자,127.0120087,37.56786145
101000262,2281,서대문역사거리.농협중앙회,126.9687629,37.56782041
101000263,2282,서울스퀘어앞,126.9727847,37.5553185
101000264,2283,북창동.남대문시장,126.9769401,37.56080669
101000266,2284,힐튼호텔,126.976653,37.55620386
101000265,2285,힐튼호텔,126.9766122,37.5566056
101000290,2286,시청앞.덕수궁,126.9770031,37.56621596
101000292,2287,남대문세무서.국가인권위원회,126.9876802,37.56507984
101000293,2288,장충문화체육센터.권기옥활동터,127.002722,37.56018141
101000328,2289,남산1호터널,126.9922686,37.55741998
101900010,2501,약수역.3.6호선,127.0123678,37.55264611
101900009,2502,조선일보,126.976884,37.56884959
101900011,2503,시청역,126.9770214,37.56564001
101900008,2504,삼성본관앞,126.976218,37.56245975
101900012,2505,서울역,126.9715279,37.55823923
101900007,2506,숭례문앞,126.9765232,37.56270204
101900006,2507,프레스센터,126.9772623,37.56735756
101900005,2510,신당역하나은행,127.0216023,37.56546491
101900004,2513,염천교,126.9711214,37.55980481
101900017,2514,중림동입구.서소문성지역사박물관,126.9692025,37.55847699
101900013,2515,서울역서부,126.9691874,37.5564711
101900003,2516,한국경제신문사,126.9678307,37.56089625
101900002,2517,신금호파크자이아파트후문,127.017221,37.55532872
101900001,2518,응봉근린공원.금호산,127.0170284,37.55378195
101900023,2519,서울방송고등학교.남산타운아파트,127.0124077,37.54958456
101900022,2520,서울방송고등학교.남산타운아파트,127.0124032,37.54951466
101900021,2521,중구청소년수련관.남산타운2상가,127.0124254,37.55165437
101900020,2522,중구청소년수련관.남산타운2상가,127.0122639,37.55175146
101900019,2523,약수시장.초록마을앞,127.0107281,37.55157405
101900018,2524,약수지구대,127.0121565,37.5526433
101000301,2641,시청광장,126.9786406,37.56523615
101000250,2685,서울역,126.9715525,37.5581582
101000269,2694,서울역,126.9718191,37.55797308
101000316,2901,광화문,126.9768787,37.56894385
101000317,2902,덕수궁,126.9770151,37.56556298
101000318,2903,남대문시장,126.9755942,37.56087347
101000319,2904,명동,126.9856123,37.56080086
101000320,2905,남산골한옥마을,126.9924381,37.56099103
101000321,2906,앰버서더호텔,127.0026978,37.56046735
101000322,2907,신라호텔,127.0055119,37.55827679
101000324,2908,동대문디자인플라자.동대문시장,127.0084315,37.5669229
101000325,2909,서울애니메이션센터,126.9872914,37.55850887
101000326,2919,남산케이블카,126.9836407,37.55509875
101000308,2920,동대문디자인프라자,127.0091027,37.56777658
101000309,2921,방산.중부시장,126.9994493,37.56676393
101000310,2922,을지로3가,126.9923357,37.56641507
101000311,2923,을지로입구,126.9810021,37.56606685
101000312,2925,명동입구,126.9822881,37.56420185
101000314,2926,신당동중앙시장,127.0194187,37.56570154
101000315,2927,남산오르미,126.9831016,37.55818621
102000001,3001,한강대교북단.LG유플러스,126.9631731,37.52410097
102000002,3002,한강대교북단.LG유플러스,126.9631384,37.52433384
102000003,3003,신용산역,126.9661444,37.52728043
102000004,3004,신용산역,126.9666335,37.52793675
102000005,3005,KT용산지사,126.9701706,37.53153459
102000006,3006,KT용산지사,126.9704504,37.53211955
102000007,3007,삼각지역,126.973935,37.53531884
102000008,3008,삼각지역,126.97408,37.5359959
102000009,3009,숙대입구역,126.9725585,37.54329912
102000010,3010,숙대입구역,126.972218,37.54375365
102000011,3011,갈월동,126.9721834,37.55098259
102000012,3012,갈월동,126.9716892,37.5495342
102000018,3110,남영역,126.9719241,37.54202049
102000019,3111,남영역,126.9716413,37.54186211
102000026,3119,신용산역3번출구,126.9673239,37.52875698
102000029,3122,한강대교북단,126.9640057,37.52525009
102000030,3124,서계동,126.9692316,37.55245413
102000031,3125,서계동,126.9692934,37.55168113
102000032,3126,청파동,126.9700369,37.54880497
102000033,3127,청파시장,126.969914,37.54868271
102000034,3128,숙대입구역.청파동주민센터,126.9705684,37.54535516
102000035,3129,숙대입구역.청파동주민센터,126.9704155,37.5454324
102000036,3130,남영역,126.9708519,37.54086882
102000037,3131,남영역,126.9707134,37.54057005
102000038,3132,용산전자상가17동,126.9660304,37.53376181
102000039,3133,용산전자상가19동,126.9654657,37.53358563
102000040,3134,용산전자상가10동,126.9619675,37.5332514
102000041,3135,용산전자상가12동,126.9622315,37.53315349
102000042,3136,용산전자상가.전자랜드,126.9585131,37.53293333
102000043,3137,용산전자상가.전자랜드,126.9582513,37.53300315
102000044,3138,원효대교북단,126.9559097,37.53202266
102000045,3139,용산경찰서,126.9691782,37.54050928
102000046,3140,용산경찰서,126.969018,37.540206
102000047,3141,용산꿈나무종합타운.원효로우체국,126.966923,37.53861829
102000048,3142,용산e편한세상,126.9653047,37.53746887
102000049,3143,남정초등학교,126.9635192,37.53645236
102000050,3144,원효로2가,126.962976,37.53625153
102000051,3145,원효로2가사거리,126.9609925,37.53504971
102000052,3146,원효로3가,126.958172,37.53405373
102000053,3147,원효로3가,126.9582384,37.53393879
102000054,3148,용암초등학교입구.이태원주공아파트,126.9886109,37.54376457
102000055,3149,이태원동남산대림아파트.용산동아파트,126.9873586,37.53974646
102000056,3150,용산한신아파트,126.9871848,37.53978771
102000057,3151,해방촌,126.9865965,37.53770971
102000058,3152,국군재정관리단,126.9868243,37.53712103
102000059,3153,용산구청.크라운호텔,126.991106,37.53025072
102000060,3154,용산구청.크라운호텔,126.9911952,37.52961444
102000061,3155,한강중학교,126.9920733,37.52537977
102000062,3156,한강중학교앞,126.9925857,37.52457341
102000063,3157,서빙고역1번출구,126.989474,37.5200511
102000064,3158,장충단로입구,127.0024196,37.54572913
102000065,3159,남산예술원,127.0021239,37.54432965
102000066,3160,서울중부기술교육원.블루스퀘어,127.0034717,37.54152715
102000067,3161,서울시중부기술교육원.블루스퀘어,127.0034059,37.54134464
102000068,3162,순천향대학병원,127.0056119,37.53638982
102000069,3163,순천향대학병원,127.0061932,37.53556443
102000070,3164,순천향대학병원,127.0056811,37.53587434
102000071,3165,순천향대학병원.한남오거리,127.006068,37.535247
102000072,3166,한남5거리,127.009314,37.531398
102000073,3167,남산도서관,126.981555,37.55224263
102000074,3168,남산도서관,126.981119,37.55214891
102000075,3169,후암약수터,126.984251,37.54852147
102000076,3170,후암약수터,126.9842345,37.54841966
102000077,3171,보성여중고입구,126.9858231,37.54635683
102000078,3172,보성여중고입구,126.9856663,37.54634193
102000079,3173,남산체육관,126.9927887,37.54265586
102000080,3174,남산체육관,126.9929199,37.54259906
102000081,3175,하얏트호텔,126.9961895,37.54157513
102000082,3176,하얏트호텔,126.9973174,37.54090569
102000083,3177,용마루고개(서울자동차고등학교),126.9584548,37.54062158
102000084,3178,용마루고개.효창파크푸르지오아파트,126.9586242,37.5404113
102000085,3179,효창공원앞역,126.9620555,37.53925541
102000086,3180,효창공원앞역,126.9618767,37.53915856
102000087,3181,용산꿈나무종합타운.보건분소,126.9650058,37.53844127
102000088,3182,용산꿈나무종합타운.보건분소,126.9646409,37.53839786
102000089,3183,원효로제1동주민센터,126.967228,37.53770073
102000090,3184,전쟁기념관,126.9768601,37.53470007
102000091,3185,전쟁기념관,126.9773315,37.53457463
102000092,3186,녹사평역,126.9853358,37.53501166
102000093,3187,녹사평역,126.9852968,37.53487494
102000094,3188,용산구청.이태원시장,126.990604,37.53432488
102000095,3189,용산구청.이태원시장,126.989895,37.53417373
102000096,3190,이태원역1번출구.해밀턴호텔,126.9930005,37.53446857
102000097,3191,이태원역4번출구.해밀턴호텔,126.9931455,37.53436847
102000098,3192,이태원119안전센터,126.9966406,37.53470171
102000099,3193,이태원119안전센터,126.9971891,37.5346195
102000100,3194,한남동새마을금고,127.0003535,37.53682618
102000101,3195,한남동주민센터,127.0004699,37.53678128
102000102,3196,한강진역.블루스퀘어,127.001855,37.540824
102000103,3197,한강진역.블루스퀘어,127.0018625,37.54089014
102000104,3198,서울역,126.9738393,37.55366926
102000105,3199,후암3거리,126.9766064,37.55254613
102000106,3200,후암시장,126.9771088,37.55069627
102000107,3201,후암시장,126.977458,37.5497318
102000108,3202,용산중고,126.9781323,37.54691722
102000109,3203,용산중고,126.9782682,37.54677629
102000110,3204,후암동종점,126.980983,37.546667
102000111,3205,용산중고,126.9774098,37.54575477
102000112,3206,남영동주민센터,126.976752,37.54575112
102000113,3207,남영동주민센터,126.9750333,37.54546136
102000114,3208,남영우체국,126.973242,37.54522536
102000115,3209,남영우체국,126.973513,37.54530237
102000116,3210,한남시범아파트,127.0124044,37.53798026
102000117,3211,한남시범아파트,127.012609,37.53769962
102000118,3212,한남동,127.0084622,37.53389019
102000119,3213,한남동,127.0086171,37.53386124
102000120,3214,이촌동동부센트레빌,126.9661333,37.52153239
102000121,3215,이촌동두산위브트레지움.한강대우아파트,126.9677714,37.52141786
102000122,3216,이촌1동충신교회앞,126.9683478,37.5212753
102000123,3217,이촌동한가람아파트.이촌역,126.9718436,37.52057097
102000124,3218,이촌동한강맨션.이촌역,126.9729005,37.520152
102000125,3219,신용산초등학교,126.9745673,37.51971589
102000126,3220,신용산초등학교,126.9761464,37.51913063
102000127,3221,이촌동강촌아파트,126.9775801,37.51875828
102000128,3222,이촌동점보아파트,126.9783905,37.51840717
102000129,3223,이촌동현대아파트,126.9807832,37.51793053
102000130,3224,금강병원.반도아파트,126.9811388,37.51781585
102000131,3225,서빙고신동아아파트,126.9851958,37.51789343
102000132,3226,서빙고신동아아파트,126.9854598,37.51748785
102000133,3227,만리동고개,126.9629154,37.55176051
102000134,3228,손기정체육공원,126.9663551,37.55432342
102000135,3229,숙대입구역,126.9706845,37.54441431
102000136,3230,남영역,126.9707704,37.54221885
102000137,3231,숙명여대도서관앞,126.9672274,37.5448673
102000138,3232,숙명여대도서관앞,126.9664724,37.54493913
102000139,3233,숙명여대정문,126.9640837,37.54507381
102000140,3234,숙명여대정문,126.9642961,37.5451985
102000141,3235,숙명여대후문.이봉창활동터,126.963225,37.54581797
102000142,3236,효창공원후문,126.9625091,37.54679509
102000143,3237,한겨레신문사입구,126.9591522,37.54593888
102000144,3238,대한노인회,126.95772,37.54358847
102000145,3239,효창운동장.효창동주민센터,126.9617445,37.54216341
102000146,3240,국민은행효창동지점,126.9621577,37.54162305
102000147,3241,서울금양초등학교.국민은행효창동지점,126.9619527,37.54125875
102000148,3242,효창공원역,126.9609781,37.53880784
102000149,3243,도원삼성래미안아파트,126.9574054,37.53972239
102000150,3244,도원삼성래미안아파트,126.9572214,37.53964483
102000151,3245,중앙하이츠빌라앞,126.9600452,37.5380568
102000152,3246,중앙하이츠빌라앞,126.960029,37.53787271
102000153,3247,용문시장,126.9607349,37.53663042
102000154,3248,용문시장,126.9612722,37.53594669
102000155,3249,용산전자상가입구,126.9621315,37.53453477
102000156,3250,용산전자상가입구,126.9620434,37.53448282
102000157,3251,신용산.지하차도,126.9639418,37.53272986
102000158,3252,신용산.지하차도,126.9639003,37.53265728
102000159,3253,신용산역,126.9676302,37.52998618
102000161,3255,용산역,126.966155,37.529349
102000162,3256,용산푸르지오써밋,126.9645186,37.52719349
102000163,3257,용산푸르지오써밋,126.9647217,37.52730585
102000164,3258,용산역광장앞,126.9658951,37.52896371
102000165,3259,용산공고,126.9660644,37.52564863
102000166,3260,용산공고,126.9672139,37.52515799
102000167,3261,용산세무서,126.9693511,37.52366175
102000168,3262,용산세무서,126.9700688,37.52351114
102000169,3263,이촌역,126.9738457,37.522535
102000170,3264,이촌역,126.9739641,37.52231788
